/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_OSWEC_freedecay
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	model centered in window 2; probe 1 aligned with the edge of the first inlet section (where it transitions to glass); probe 2 centered in window 2.
* Date and Time:	Tue 11 May 2021 02:23:12 PM EDT
***********************************************************/

"Time(s)"	"WP1(m)"	"WP2(m)"	"WP3(m)"	"WP4(m)"	"Roll(deg)"	"Pitch(deg)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
4.03200	-0.00047	0.00025	0.00007	-0.00046	8.65920	-89.64000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.03400	-0.00047	0.00025	0.00007	-0.00046	8.65920	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.03600	-0.00047	0.00025	0.00007	-0.00046	8.56900	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.03800	-0.00047	0.00025	0.00007	-0.00046	8.47880	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.04000	-0.00047	0.00025	0.00007	-0.00046	8.38860	-89.64000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.04200	-0.00047	0.00025	0.00007	-0.00046	8.47880	-89.64000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.04400	-0.00047	0.00025	0.00007	-0.00046	8.47880	-89.64000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.04600	-0.00047	0.00025	0.00007	-0.00046	8.38860	-89.64000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.04800	-0.00047	0.00025	0.00007	-0.00046	8.29840	-89.64000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.05000	-0.00047	0.00025	0.00007	-0.00046	8.20820	-89.64000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.05200	-0.00047	0.00025	0.00007	-0.00046	0.00000	0.00000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.05400	-0.00047	0.00025	0.00007	-0.00046	8.20820	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.05600	-0.00047	0.00025	0.00007	-0.00046	8.11800	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.05800	-0.00047	0.00025	0.00007	-0.00046	8.20820	-89.46000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.06000	-0.00047	0.00025	0.00007	-0.00046	8.11800	-89.46000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.06200	-0.00047	0.00025	0.00007	-0.00046	8.20820	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.06400	-0.00047	0.00025	0.00007	-0.00046	8.11800	-89.46000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.06600	-0.00047	0.00025	0.00007	-0.00046	8.02780	-89.46000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.06800	-0.00047	0.00025	0.00007	-0.00046	8.02780	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.07000	-0.00047	0.00025	0.00007	-0.00046	8.11800	-89.46000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.07200	-0.00047	0.00025	0.00007	-0.00046	8.02780	-89.46000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.07400	-0.00047	0.00025	0.00007	-0.00046	0.00000	0.00000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.07600	-0.00047	0.00025	0.00007	-0.00046	8.11800	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.07800	-0.00047	0.00025	0.00007	-0.00046	8.02780	-89.46000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.08000	-0.00047	0.00025	0.00007	-0.00046	8.02780	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.08200	-0.00047	0.00025	0.00007	-0.00046	8.02780	-89.46000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.08400	-0.00047	0.00025	0.00007	-0.00046	8.02780	-89.46000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.08600	-0.00047	0.00025	0.00007	-0.00046	7.93760	-89.64000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.08800	-0.00047	0.00025	0.00007	-0.00046	0.00000	0.00000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.09000	-0.00047	0.00025	0.00007	-0.00046	7.93760	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.09200	-0.00047	0.00025	0.00007	-0.00046	8.02780	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.09400	-0.00035	0.00031	-0.00022	-0.00036	8.02780	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.09600	-0.00035	0.00031	-0.00022	-0.00036	0.00000	0.00000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.09800	-0.00035	0.00031	-0.00022	-0.00036	7.93760	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.10000	-0.00035	0.00031	-0.00022	-0.00036	8.20820	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.10200	-0.00035	0.00031	-0.00022	-0.00036	8.38860	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.10400	-0.00035	0.00031	-0.00022	-0.00036	8.29840	-89.46000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.10600	-0.00035	0.00031	-0.00022	-0.00036	8.29840	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.10800	-0.00035	0.00031	-0.00022	-0.00036	8.20820	-89.64000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.11000	-0.00035	0.00031	-0.00022	-0.00036	8.29840	-89.64000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.11200	-0.00035	0.00031	-0.00022	-0.00036	8.38860	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.11400	-0.00035	0.00031	-0.00022	-0.00036	8.38860	-89.64000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.11600	-0.00035	0.00031	-0.00022	-0.00036	8.38860	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.11800	-0.00035	0.00031	-0.00022	-0.00036	0.00000	0.00000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.12000	-0.00035	0.00031	-0.00022	-0.00036	8.56900	-89.55000	-1.08505	-1.32604	-0.48046	-0.59735	0.35197	-0.45038
4.12200	-0.00035	0.00031	-0.00022	-0.00036	8.56900	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.12400	-0.00035	0.00031	-0.00022	-0.00036	8.56900	-89.64000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.12600	-0.00035	0.00031	-0.00022	-0.00036	8.56900	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.12800	-0.00035	0.00031	-0.00022	-0.00036	8.74940	-89.37000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.13000	-0.00035	0.00031	-0.00022	-0.00036	0.00000	0.00000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.13200	-0.00035	0.00031	-0.00022	-0.00036	9.11020	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.13400	-0.00035	0.00031	-0.00022	-0.00036	9.11020	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.13600	-0.00035	0.00031	-0.00022	-0.00036	9.02000	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.13800	-0.00035	0.00031	-0.00022	-0.00036	8.92980	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.14000	-0.00035	0.00031	-0.00022	-0.00036	0.00000	0.00000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.14200	-0.00035	0.00031	-0.00022	-0.00036	9.11020	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.14400	-0.00035	0.00031	-0.00022	-0.00036	9.02000	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.14600	-0.00035	0.00031	-0.00022	-0.00036	8.83960	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.14800	-0.00035	0.00031	-0.00022	-0.00036	8.92980	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.15000	-0.00035	0.00031	-0.00022	-0.00036	8.83960	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.15200	-0.00035	0.00031	-0.00022	-0.00036	8.83960	-89.37000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.15400	-0.00035	0.00031	-0.00022	-0.00036	8.92980	-89.37000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.15600	0.00021	0.00000	0.00030	-0.00087	8.92980	-89.37000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.15800	0.00021	0.00000	0.00030	-0.00087	8.92980	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.16000	0.00021	0.00000	0.00030	-0.00087	8.83960	-89.37000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.16200	0.00021	0.00000	0.00030	-0.00087	8.83960	-89.37000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.16400	0.00021	0.00000	0.00030	-0.00087	8.83960	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.16600	0.00021	0.00000	0.00030	-0.00087	8.74940	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.16800	0.00021	0.00000	0.00030	-0.00087	8.83960	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.17000	0.00021	0.00000	0.00030	-0.00087	8.83960	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.17200	0.00021	0.00000	0.00030	-0.00087	8.74940	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.17400	0.00021	0.00000	0.00030	-0.00087	8.74940	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.17600	0.00021	0.00000	0.00030	-0.00087	8.74940	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.17800	0.00021	0.00000	0.00030	-0.00087	8.74940	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.18000	0.00021	0.00000	0.00030	-0.00087	8.65920	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.18200	0.00021	0.00000	0.00030	-0.00087	8.65920	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.18400	0.00021	0.00000	0.00030	-0.00087	8.65920	-89.64000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.18600	0.00021	0.00000	0.00030	-0.00087	8.65920	-89.64000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.18800	0.00021	0.00000	0.00030	-0.00087	8.47880	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.19000	0.00021	0.00000	0.00030	-0.00087	8.47880	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.19200	0.00021	0.00000	0.00030	-0.00087	8.38860	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.19400	0.00021	0.00000	0.00030	-0.00087	8.47880	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.19600	0.00021	0.00000	0.00030	-0.00087	8.47880	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.19800	0.00021	0.00000	0.00030	-0.00087	0.00000	0.00000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.20000	0.00021	0.00000	0.00030	-0.00087	8.47880	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.20200	0.00021	0.00000	0.00030	-0.00087	8.29840	-89.64000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.20400	0.00021	0.00000	0.00030	-0.00087	8.29840	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.20600	0.00021	0.00000	0.00030	-0.00087	8.38860	-89.64000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.20800	0.00021	0.00000	0.00030	-0.00087	8.38860	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.21000	0.00021	0.00000	0.00030	-0.00087	8.38860	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.21200	0.00021	0.00000	0.00030	-0.00087	0.00000	0.00000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.21400	0.00021	0.00000	0.00030	-0.00087	8.38860	-89.55000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.21600	0.00021	0.00000	0.00030	-0.00087	8.29840	-89.46000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.21800	0.00021	0.00000	0.00030	-0.00087	8.20820	0.00000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.22000	0.00021	0.00000	0.00030	-0.00087	0.00000	0.00000	-1.51613	-1.64353	-0.49064	-0.75072	0.46603	-0.44024
4.22200	0.00021	0.00000	0.00030	-0.00087	8.11800	-89.46000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.22400	-0.00025	0.00005	-0.00006	-0.00030	8.20820	-89.55000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.22600	-0.00025	0.00005	-0.00006	-0.00030	8.20820	-89.55000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.22800	-0.00025	0.00005	-0.00006	-0.00030	8.02780	-89.55000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.23000	-0.00025	0.00005	-0.00006	-0.00030	8.02780	-89.46000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.23200	-0.00025	0.00005	-0.00006	-0.00030	0.00000	0.00000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.23400	-0.00025	0.00005	-0.00006	-0.00030	0.00000	-89.46000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.23600	-0.00025	0.00005	-0.00006	-0.00030	8.20820	-89.46000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.23800	-0.00025	0.00005	-0.00006	-0.00030	8.02780	-89.46000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.24000	-0.00025	0.00005	-0.00006	-0.00030	7.93760	-89.46000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.24200	-0.00025	0.00005	-0.00006	-0.00030	0.00000	0.00000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.24400	-0.00025	0.00005	-0.00006	-0.00030	7.93760	-89.46000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.24600	-0.00025	0.00005	-0.00006	-0.00030	8.02780	-89.46000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.24800	-0.00025	0.00005	-0.00006	-0.00030	7.93760	-89.55000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.25000	-0.00025	0.00005	-0.00006	-0.00030	7.93760	-89.64000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.25200	-0.00025	0.00005	-0.00006	-0.00030	7.93760	-89.55000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.25400	-0.00025	0.00005	-0.00006	-0.00030	7.93760	-89.55000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.25600	-0.00025	0.00005	-0.00006	-0.00030	0.00000	0.00000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.25800	-0.00025	0.00005	-0.00006	-0.00030	7.84740	-89.46000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.26000	-0.00025	0.00005	-0.00006	-0.00030	7.93760	-89.55000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.26200	-0.00025	0.00005	-0.00006	-0.00030	8.02780	-89.55000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.26400	-0.00025	0.00005	-0.00006	-0.00030	0.00000	0.00000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.26600	-0.00025	0.00005	-0.00006	-0.00030	8.11800	-89.46000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.26800	-0.00025	0.00005	-0.00006	-0.00030	8.11800	-89.46000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.27000	-0.00025	0.00005	-0.00006	-0.00030	8.20820	-89.46000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.27200	-0.00025	0.00005	-0.00006	-0.00030	8.20820	-89.55000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.27400	-0.00025	0.00005	-0.00006	-0.00030	8.20820	-89.55000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.27600	-0.00025	0.00005	-0.00006	-0.00030	0.00000	0.00000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.27800	-0.00025	0.00005	-0.00006	-0.00030	0.00000	0.00000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.28000	-0.00025	0.00005	-0.00006	-0.00030	8.20820	-89.73000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.28200	-0.00025	0.00005	-0.00006	-0.00030	8.20820	-89.73000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.28400	-0.00025	0.00005	-0.00006	-0.00030	0.00000	0.00000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.28600	-0.00025	0.00005	-0.00006	-0.00030	0.00000	0.00000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.28800	-0.00025	0.00005	-0.00006	-0.00030	8.20820	-89.64000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.29000	-0.00025	0.00005	-0.00006	-0.00030	8.20820	-89.64000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.29200	-0.00025	0.00005	-0.00006	-0.00030	8.20820	-89.73000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.29400	-0.00030	0.00008	-0.00011	-0.00055	8.20820	-89.73000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.29600	-0.00030	0.00008	-0.00011	-0.00055	8.20820	-89.73000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.29800	-0.00030	0.00008	-0.00011	-0.00055	8.11800	-89.64000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.30000	-0.00030	0.00008	-0.00011	-0.00055	0.00000	0.00000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.30200	-0.00030	0.00008	-0.00011	-0.00055	8.11800	-89.82000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.30400	-0.00030	0.00008	-0.00011	-0.00055	8.11800	-89.64000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.30600	-0.00030	0.00008	-0.00011	-0.00055	8.11800	-89.64000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.30800	-0.00030	0.00008	-0.00011	-0.00055	8.11800	-89.73000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.31000	-0.00030	0.00008	-0.00011	-0.00055	8.11800	-89.82000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.31200	-0.00030	0.00008	-0.00011	-0.00055	0.00000	0.00000	-1.01706	-1.18838	-0.74603	-0.59499	0.28192	-0.46570
4.31400	-0.00030	0.00008	-0.00011	-0.00055	0.00000	0.00000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.31600	-0.00030	0.00008	-0.00011	-0.00055	8.20820	-89.64000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.31800	-0.00030	0.00008	-0.00011	-0.00055	8.20820	-89.73000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.32000	-0.00030	0.00008	-0.00011	-0.00055	8.20820	-89.73000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.32200	-0.00030	0.00008	-0.00011	-0.00055	8.11800	-89.73000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.32400	-0.00030	0.00008	-0.00011	-0.00055	8.20820	-89.73000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.32600	-0.00030	0.00008	-0.00011	-0.00055	8.20820	-89.73000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.32800	-0.00030	0.00008	-0.00011	-0.00055	8.20820	-89.64000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.33000	-0.00030	0.00008	-0.00011	-0.00055	8.29840	-89.64000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.33200	-0.00030	0.00008	-0.00011	-0.00055	8.29840	-89.64000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.33400	-0.00030	0.00008	-0.00011	-0.00055	0.00000	0.00000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.33600	-0.00030	0.00008	-0.00011	-0.00055	8.29840	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.33800	-0.00030	0.00008	-0.00011	-0.00055	8.29840	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.34000	-0.00030	0.00008	-0.00011	-0.00055	8.56900	-89.46000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.34200	-0.00030	0.00008	-0.00011	-0.00055	8.56900	-89.46000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.34400	-0.00030	0.00008	-0.00011	-0.00055	8.65920	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.34600	-0.00030	0.00008	-0.00011	-0.00055	8.65920	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.34800	-0.00030	0.00008	-0.00011	-0.00055	8.56900	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.35000	-0.00030	0.00008	-0.00011	-0.00055	8.74940	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.35200	-0.00030	0.00008	-0.00011	-0.00055	8.74940	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.35400	-0.00030	0.00008	-0.00011	-0.00055	8.65920	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.35600	-0.00001	-0.00008	-0.00052	-0.00017	8.65920	-89.46000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.35800	-0.00001	-0.00008	-0.00052	-0.00017	0.00000	0.00000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.36000	-0.00001	-0.00008	-0.00052	-0.00017	8.65920	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.36200	-0.00001	-0.00008	-0.00052	-0.00017	8.74940	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.36400	-0.00001	-0.00008	-0.00052	-0.00017	8.65920	-89.46000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.36600	-0.00001	-0.00008	-0.00052	-0.00017	8.74940	-89.46000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.36800	-0.00001	-0.00008	-0.00052	-0.00017	8.65920	-89.46000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.37000	-0.00001	-0.00008	-0.00052	-0.00017	8.56900	-89.46000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.37200	-0.00001	-0.00008	-0.00052	-0.00017	0.00000	0.00000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.37400	-0.00001	-0.00008	-0.00052	-0.00017	8.56900	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.37600	-0.00001	-0.00008	-0.00052	-0.00017	8.56900	-89.46000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.37800	-0.00001	-0.00008	-0.00052	-0.00017	8.56900	-89.46000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.38000	-0.00001	-0.00008	-0.00052	-0.00017	0.00000	0.00000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.38200	-0.00001	-0.00008	-0.00052	-0.00017	8.56900	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.38400	-0.00001	-0.00008	-0.00052	-0.00017	8.56900	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.38600	-0.00001	-0.00008	-0.00052	-0.00017	8.38860	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.38800	-0.00001	-0.00008	-0.00052	-0.00017	8.29840	-89.46000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.39000	-0.00001	-0.00008	-0.00052	-0.00017	8.38860	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.39200	-0.00001	-0.00008	-0.00052	-0.00017	8.29840	-89.64000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.39400	-0.00001	-0.00008	-0.00052	-0.00017	0.00000	0.00000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.39600	-0.00001	-0.00008	-0.00052	-0.00017	8.20820	-89.46000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.39800	-0.00001	-0.00008	-0.00052	-0.00017	8.20820	-89.55000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
4.40000	-0.00001	-0.00008	-0.00052	-0.00017	8.20820	-89.46000	-1.11550	-1.32542	-0.43738	-0.62026	0.33110	-0.50079
