/***********************************************************
* Ocean Resources and Renewable Energy Laboratory
* Version: v1.0 (Released on May 1st, 2021)
* Programmed by: Jessica Nguyen (Email: nvnguyen@umass.edu)
*----------------------------------------------------------
* Project Name:	NREL_OSWEC_column_w_springs
* Project Lead:	JD
* Labview Operator:	JD
* Comments:	OSWEC scale model with 5.25" diameter cylindrical foundation and torsional springs. Model centered in window 2,  193.5 in from the start of the tank; probe positions: probe 1 (sonic, front) - 134 in; probe 2 (sonic, alongside) - 193.5 in; probe 3 (staff, back) - 274.5 in ; probe 4 (staff, back) - 332.5 in. Data aquisition specifications: wave start time: 0 s; wave end time: 40 s; delta t: 0.05; ramp time: 3 s; end time delay: 20 s; sampling rate: 2 ms.
* Date and Time:	Thu 10 Jun 2021 12:17:55 PM EDT
***********************************************************/

"Time(s)"	"ForceX(N)"	"ForceY(N)"	"ForceZ(N)"	"MomentX"	"MomentY"	"MomentZ"	
2.24400	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.24600	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.24800	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.25000	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.25200	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.25400	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.25600	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.25800	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.26000	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.26200	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.26400	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.26600	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.26800	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.27000	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.27200	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.27400	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.27600	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.27800	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.28000	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.28200	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.28400	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.28600	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.28800	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.29000	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.29200	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.29400	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.29600	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.29800	-0.00233	0.00504	-0.00075	0.00459	0.00306	-0.00210
2.30000	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.30200	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.30400	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.30600	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.30800	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.31000	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.31200	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.31400	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.31600	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.31800	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.32000	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.32200	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.32400	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.32600	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.32800	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.33000	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.33200	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.33400	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.33600	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.33800	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.34000	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.34200	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.34400	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.34600	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.34800	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.35000	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.35200	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.35400	0.00148	-0.00247	0.00541	-0.00055	0.00552	0.00191
2.35600	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.35800	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.36000	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.36200	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.36400	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.36600	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.36800	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.37000	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.37200	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.37400	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.37600	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.37800	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.38000	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.38200	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.38400	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.38600	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.38800	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.39000	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.39200	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.39400	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.39600	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.39800	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.40000	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.40200	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.40400	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.40600	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.40800	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.41000	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.41200	0.00487	0.00699	0.00202	0.00191	0.00193	0.00325
2.41400	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.41600	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.41800	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.42000	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.42200	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.42400	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.42600	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.42800	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.43000	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.43200	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.43400	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.43600	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.43800	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.44000	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.44200	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.44400	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.44600	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.44800	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.45000	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.45200	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.45400	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.45600	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.45800	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.46000	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.46200	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.46400	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.46600	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.46800	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.47000	0.00384	0.00432	-0.00003	0.00778	0.00213	0.00171
2.47200	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.47400	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.47600	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.47800	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.48000	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.48200	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.48400	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.48600	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.48800	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.49000	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.49200	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.49400	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.49600	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.49800	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.50000	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.50200	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.50400	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.50600	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.50800	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.51000	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.51200	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.51400	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.51600	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.51800	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.52000	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.52200	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.52400	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.52600	0.00282	0.00010	0.00346	-0.00189	0.00614	0.00150
2.52800	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.53000	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.53200	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.53400	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.53600	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.53800	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.54000	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.54200	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.54400	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.54600	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.54800	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.55000	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.55200	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.55400	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.55600	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.55800	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.56000	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.56200	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.56400	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.56600	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.56800	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.57000	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.57200	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.57400	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.57600	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.57800	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.58000	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.58200	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.58400	0.00600	0.00185	0.00141	0.00263	0.00357	0.00212
2.58600	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.58800	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.59000	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.59200	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.59400	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.59600	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.59800	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.60000	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.60200	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.60400	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.60600	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.60800	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.61000	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.61200	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.61400	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.61600	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.61800	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.62000	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.62200	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.62400	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.62600	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.62800	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.63000	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.63200	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.63400	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.63600	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.63800	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.64000	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.64200	0.00446	0.00051	0.00572	-0.00025	0.00779	-0.00107
2.64400	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.64600	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.64800	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.65000	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.65200	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.65400	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.65600	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.65800	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.66000	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.66200	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.66400	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.66600	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.66800	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.67000	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.67200	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.67400	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.67600	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.67800	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.68000	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.68200	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.68400	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.68600	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.68800	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.69000	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.69200	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.69400	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.69600	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.69800	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.70000	-0.00140	0.00565	-0.00086	0.00654	0.00306	-0.00076
2.70200	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.70400	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.70600	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.70800	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.71000	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.71200	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.71400	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.71600	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.71800	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.72000	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.72200	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.72400	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.72600	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.72800	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.73000	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.73200	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.73400	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.73600	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.73800	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.74000	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.74200	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.74400	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.74600	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.74800	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.75000	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.75200	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.75400	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.75600	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.75800	0.00148	0.00514	-0.00024	0.00736	0.00316	0.00345
2.76000	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.76200	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.76400	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.76600	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.76800	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.77000	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.77200	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.77400	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.77600	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.77800	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.78000	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.78200	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.78400	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.78600	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.78800	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.79000	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.79200	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.79400	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.79600	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.79800	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.80000	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.80200	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.80400	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.80600	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.80800	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.81000	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.81200	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.81400	0.00487	0.00164	0.00264	0.00397	0.00018	0.00510
2.81600	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.81800	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.82000	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.82200	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.82400	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.82600	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.82800	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.83000	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.83200	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.83400	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.83600	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.83800	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.84000	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.84200	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.84400	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.84600	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.84800	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.85000	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.85200	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.85400	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.85600	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.85800	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.86000	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.86200	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.86400	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.86600	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.86800	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.87000	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.87200	0.00580	0.00287	-0.00096	0.00366	-0.00178	0.00726
2.87400	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.87600	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.87800	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.88000	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.88200	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.88400	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.88600	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.88800	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.89000	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.89200	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.89400	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.89600	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.89800	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.90000	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.90200	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.90400	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.90600	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.90800	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.91000	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.91200	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.91400	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.91600	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.91800	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.92000	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.92200	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.92400	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.92600	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.92800	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.93000	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.93200	0.00045	-0.00031	0.00264	0.00233	0.00285	-0.00004
2.93400	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.93600	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.93800	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.94000	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.94200	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.94400	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.94600	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.94800	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.95000	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.95200	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.95400	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.95600	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.95800	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.96000	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.96200	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.96400	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.96600	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.96800	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.97000	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.97200	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.97400	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.97600	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.97800	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.98000	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.98200	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
2.98400	0.00189	0.00318	-0.00024	0.00757	0.00223	0.00160
